orphanet_code	orphanet_term	hp_code	hp_term
DOID:14737	Craniofrontonasal dysplasia	HP:0000474	Thickened nuchal skin fold
DOID:14737	Craniofrontonasal dysplasia	HP:0000494	Downslanted palpebral fissures
DOID:14737	Craniofrontonasal dysplasia	HP:0000767	Pectus excavatum
DOID:14737	Craniofrontonasal dysplasia	HP:0000776	Congenital diaphragmatic hernia
DOID:14737	Craniofrontonasal dysplasia	HP:0000889	Abnormality of the clavicle
DOID:14737	Craniofrontonasal dysplasia	HP:0000912	Sprengel anomaly
DOID:14737	Craniofrontonasal dysplasia	HP:0001156	Brachydactyly syndrome
DOID:14737	Craniofrontonasal dysplasia	HP:0001161	Hand polydactyly
DOID:14737	Craniofrontonasal dysplasia	HP:0001249	Intellectual disability
DOID:14737	Craniofrontonasal dysplasia	HP:0001252	Muscular hypotonia
DOID:14737	Craniofrontonasal dysplasia	HP:0001357	Plagiocephaly
DOID:14737	Craniofrontonasal dysplasia	HP:0001363	Craniosynostosis
DOID:14737	Craniofrontonasal dysplasia	HP:0001852	Sandal gap
DOID:14737	Craniofrontonasal dysplasia	HP:0002007	Frontal bossing
DOID:14737	Craniofrontonasal dysplasia	HP:0002079	Hypoplasia of the corpus callosum
DOID:14737	Craniofrontonasal dysplasia	HP:0002162	Low posterior hairline
DOID:14737	Craniofrontonasal dysplasia	HP:0002224	Woolly hair
DOID:14737	Craniofrontonasal dysplasia	HP:0002650	Scoliosis
DOID:14737	Craniofrontonasal dysplasia	HP:0004122	Midline defect of the nose
DOID:14737	Craniofrontonasal dysplasia	HP:0004209	Clinodactyly of the 5th finger
DOID:14737	Craniofrontonasal dysplasia	HP:0005692	Joint hyperflexibility
DOID:14737	Craniofrontonasal dysplasia	HP:0006101	Finger syndactyly
DOID:14737	Craniofrontonasal dysplasia	HP:0006585	Congenital pseudoarthrosis of the clavicle
DOID:14737	Craniofrontonasal dysplasia	HP:0006709	Aplasia/Hypoplasia of the nipples
DOID:14737	Craniofrontonasal dysplasia	HP:0008402	Ridged fingernail
DOID:14737	Craniofrontonasal dysplasia	HP:0010059	Broad hallux phalanx
DOID:14737	Craniofrontonasal dysplasia	HP:0010719	Abnormality of hair texture
DOID:14737	Craniofrontonasal dysplasia	HP:0100490	Camptodactyly of finger
DOID:14737	Craniofrontonasal dysplasia	HP:0200021	Down-sloping shoulders
Orphanet:1147	Sheldon-Hall syndrome	HP:0000218	High palate
Orphanet:1147	Sheldon-Hall syndrome	HP:0000275	Narrow face
Orphanet:1147	Sheldon-Hall syndrome	HP:0000347	Micrognathia
Orphanet:1147	Sheldon-Hall syndrome	HP:0000411	Protruding ear
Orphanet:1147	Sheldon-Hall syndrome	HP:0000431	Wide nasal bridge
Orphanet:1147	Sheldon-Hall syndrome	HP:0000465	Webbed neck
Orphanet:1147	Sheldon-Hall syndrome	HP:0000470	Short neck
Orphanet:1147	Sheldon-Hall syndrome	HP:0001181	Adducted thumb
Orphanet:1147	Sheldon-Hall syndrome	HP:0001387	Joint stiffness
Orphanet:1147	Sheldon-Hall syndrome	HP:0002650	Scoliosis
Orphanet:1147	Sheldon-Hall syndrome	HP:0003049	Ulnar deviation of the wrist
Orphanet:1147	Sheldon-Hall syndrome	HP:0003272	Abnormality of the hip bone
Orphanet:1147	Sheldon-Hall syndrome	HP:0003422	Vertebral segmentation defect
Orphanet:1147	Sheldon-Hall syndrome	HP:0004322	Short stature
Orphanet:1147	Sheldon-Hall syndrome	HP:0006501	Aplasia/Hypoplasia of the radius
Orphanet:1147	Sheldon-Hall syndrome	HP:0007598	Bilateral single transverse palmar creases
Orphanet:1147	Sheldon-Hall syndrome	HP:0008368	Tarsal synostosis
Orphanet:1147	Sheldon-Hall syndrome	HP:0009465	Ulnar deviation of finger
Orphanet:1147	Sheldon-Hall syndrome	HP:0010557	Overlapping fingers
Orphanet:1147	Sheldon-Hall syndrome	HP:0100830	Round ear
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0000175	Cleft palate
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0000316	Hypertelorism
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0000541	Retinal detachment
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0000545	Myopia
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0000766	Abnormality of the sternum
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0000926	Platyspondyly
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0000944	Abnormality of the metaphyses
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0001288	Gait disturbance
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0001762	Talipes equinovarus
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0002098	Respiratory distress
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0002650	Scoliosis
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0002651	Spondyloepimetaphyseal dysplasia
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0002758	Osteoarthritis
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0002808	Kyphosis
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0002812	Coxa vara
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0002857	Genu valgum
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0002970	Genu varum
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0002983	Micromelia
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0003307	Hyperlordosis
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0003311	Hypoplasia of the odontoid process
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0003498	Disproportionate short stature
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0005930	Abnormality of epiphysis morphology
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0010306	Short thorax
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0012368	Flat face
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	HP:0100864	Short femoral neck
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0000077	Abnormality of the kidney
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0000238	Hydrocephalus
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0000256	Macrocephaly
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0000365	Hearing impairment
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0000520	Proptosis
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0000774	Narrow chest
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0000926	Platyspondyly
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0000944	Abnormality of the metaphyses
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0000956	Acanthosis nigricans
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0001156	Brachydactyly syndrome
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0001250	Seizures
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0001252	Muscular hypotonia
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0001360	Holoprosencephaly
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0001376	Limitation of joint mobility
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0001561	Polyhydramnios
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0001582	Redundant skin
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0001631	Atria septal defect
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0001643	Patent ductus arteriosus
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0002007	Frontal bossing
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0002084	Encephalocele
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0002093	Respiratory insufficiency
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0002119	Ventriculomegaly
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0002269	Abnormality of neuronal migration
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0002652	Skeletal dysplasia
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0002676	Cloverleaf skull
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0002808	Kyphosis
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0002983	Micromelia
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0004322	Short stature
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0005280	Depressed nasal bridge
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0005692	Joint hyperflexibility
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0006703	Aplasia/Hypoplasia of the lungs
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0010306	Short thorax
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0010880	Increased nuchal translucency
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0012368	Flat face
Orphanet:93274	Thanatophoric dysplasia type 2	HP:0100543	Cognitive impairment
DOID:2580	Rhizomelic chondrodysplasia punctata	HP:0000164	Abnormality of the teeth
DOID:2580	Rhizomelic chondrodysplasia punctata	HP:0000252	Microcephaly
DOID:2580	Rhizomelic chondrodysplasia punctata	HP:0000286	Epicanthus
DOID:2580	Rhizomelic chondrodysplasia punctata	HP:0000518	Cataract
DOID:2580	Rhizomelic chondrodysplasia punctata	HP:0000944	Abnormality of the metaphyses
DOID:2580	Rhizomelic chondrodysplasia punctata	HP:0000958	Dry skin
DOID:2580	Rhizomelic chondrodysplasia punctata	HP:0001376	Limitation of joint mobility
DOID:2580	Rhizomelic chondrodysplasia punctata	HP:0001510	Growth delay
DOID:2580	Rhizomelic chondrodysplasia punctata	HP:0001596	Alopecia
DOID:2580	Rhizomelic chondrodysplasia punctata	HP:0002231	Sparse body hair
DOID:2580	Rhizomelic chondrodysplasia punctata	HP:0002650	Scoliosis
DOID:2580	Rhizomelic chondrodysplasia punctata	HP:0003298	Spina bifida occulta
DOID:2580	Rhizomelic chondrodysplasia punctata	HP:0004322	Short stature
DOID:2580	Rhizomelic chondrodysplasia punctata	HP:0005930	Abnormality of epiphysis morphology
DOID:2580	Rhizomelic chondrodysplasia punctata	HP:0008064	Ichthyosis
DOID:2580	Rhizomelic chondrodysplasia punctata	HP:0008905	Rhizomelia
DOID:2580	Rhizomelic chondrodysplasia punctata	HP:0009826	Limb undergrowth
DOID:2580	Rhizomelic chondrodysplasia punctata	HP:0010655	Epiphyseal stippling
DOID:2580	Rhizomelic chondrodysplasia punctata	HP:0010864	Intellectual disability, severe
DOID:2580	Rhizomelic chondrodysplasia punctata	HP:0012368	Flat face
Orphanet:427	Familial hypoaldosteronism	HP:0000127	Renal salt wasting
Orphanet:427	Familial hypoaldosteronism	HP:0000848	Increased circulating renin level
Orphanet:427	Familial hypoaldosteronism	HP:0000846	Adrenal insufficiency
Orphanet:427	Familial hypoaldosteronism	HP:0001508	Failure to thrive
Orphanet:427	Familial hypoaldosteronism	HP:0002153	Hyperkalemia
Orphanet:427	Familial hypoaldosteronism	HP:0002615	Hypotension
Orphanet:427	Familial hypoaldosteronism	HP:0002902	Hyponatremia
Orphanet:427	Familial hypoaldosteronism	HP:0004319	Hypoaldosteronism
Orphanet:427	Familial hypoaldosteronism	HP:0011106	Hypovolemia
Orphanet:427	Familial hypoaldosteronism	HP:0001254	Lethargy
Orphanet:427	Familial hypoaldosteronism	HP:0001278	Orthostatic hypotension
Orphanet:427	Familial hypoaldosteronism	HP:0001510	Growth delay
Orphanet:427	Familial hypoaldosteronism	HP:0001942	Metabolic acidosis
Orphanet:427	Familial hypoaldosteronism	HP:0001954	Episodic fever
Orphanet:427	Familial hypoaldosteronism	HP:0002014	Diarrhea
Orphanet:427	Familial hypoaldosteronism	HP:0002017	Nausea and vomiting
Orphanet:427	Familial hypoaldosteronism	HP:0002049	Proximal renal tubular acidosis
Orphanet:427	Familial hypoaldosteronism	HP:0011968	Feeding difficulties
Orphanet:427	Familial hypoaldosteronism	HP:0012364	Decreased urinary potassium
DOID:1926	Gaucher disease	HP:0000093	Proteinuria
DOID:1926	Gaucher disease	HP:0000225	Gingival bleeding
DOID:1926	Gaucher disease	HP:0000238	Hydrocephalus
DOID:1926	Gaucher disease	HP:0000365	Hearing impairment
DOID:1926	Gaucher disease	HP:0000486	Strabismus
DOID:1926	Gaucher disease	HP:0000488	Retinopathy
DOID:1926	Gaucher disease	HP:0000657	Oculomotor apraxia
DOID:1926	Gaucher disease	HP:0000716	Depression
DOID:1926	Gaucher disease	HP:0000790	Hematuria
DOID:1926	Gaucher disease	HP:0000823	Delayed puberty
DOID:1926	Gaucher disease	HP:0000924	Abnormality of the skeletal system
DOID:1926	Gaucher disease	HP:0000938	Osteopenia
DOID:1926	Gaucher disease	HP:0001000	Abnormality of skin pigmentation
DOID:1926	Gaucher disease	HP:0001103	Abnormality of the macula
DOID:1926	Gaucher disease	HP:0001251	Ataxia
DOID:1926	Gaucher disease	HP:0001252	Muscular hypotonia
DOID:1926	Gaucher disease	HP:0001337	Tremor
DOID:1926	Gaucher disease	HP:0001373	Joint dislocation
DOID:1926	Gaucher disease	HP:0001387	Joint stiffness
DOID:1926	Gaucher disease	HP:0001394	Cirrhosis
DOID:1926	Gaucher disease	HP:0001522	Death in infancy
DOID:1926	Gaucher disease	HP:0001637	Abnormality of the myocardium
DOID:1926	Gaucher disease	HP:0001654	Abnormality of the heart valves
DOID:1926	Gaucher disease	HP:0001697	Abnormality of the pericardium
DOID:1926	Gaucher disease	HP:0001744	Splenomegaly
DOID:1926	Gaucher disease	HP:0001789	Hydrops fetalis
DOID:1926	Gaucher disease	HP:0001873	Thrombocytopenia
DOID:1926	Gaucher disease	HP:0001876	Pancytopenia
DOID:1926	Gaucher disease	HP:0001892	Abnormal bleeding
DOID:1926	Gaucher disease	HP:0001903	Anemia
DOID:1926	Gaucher disease	HP:0001945	Fever
DOID:1926	Gaucher disease	HP:0002015	Dysphagia
DOID:1926	Gaucher disease	HP:0002027	Abdominal pain
DOID:1926	Gaucher disease	HP:0002069	Generalized tonic-clonic seizures
DOID:1926	Gaucher disease	HP:0002071	Abnormality of extrapyramidal motor function
DOID:1926	Gaucher disease	HP:0002092	Pulmonary hypertension
DOID:1926	Gaucher disease	HP:0002093	Respiratory insufficiency
DOID:1926	Gaucher disease	HP:0002119	Ventriculomegaly
DOID:1926	Gaucher disease	HP:0002123	Generalized myoclonic seizures
DOID:1926	Gaucher disease	HP:0002206	Pulmonary fibrosis
DOID:1926	Gaucher disease	HP:0002240	Hepatomegaly
DOID:1926	Gaucher disease	HP:0002376	Developmental regression
DOID:1926	Gaucher disease	HP:0002653	Bone pain
DOID:1926	Gaucher disease	HP:0002750	Delayed skeletal maturation
DOID:1926	Gaucher disease	HP:0002754	Osteomyelitis
DOID:1926	Gaucher disease	HP:0002757	Recurrent fractures
DOID:1926	Gaucher disease	HP:0002758	Osteoarthritis
DOID:1926	Gaucher disease	HP:0002797	Osteolysis
DOID:1926	Gaucher disease	HP:0002804	Arthrogryposis multiplex congenita
DOID:1926	Gaucher disease	HP:0002829	Arthralgia
DOID:1926	Gaucher disease	HP:0003330	Abnormal bone structure
DOID:1926	Gaucher disease	HP:0004322	Short stature
DOID:1926	Gaucher disease	HP:0004374	Hemiplegia/hemiparesis
DOID:1926	Gaucher disease	HP:0004380	Aortic valve calcification
DOID:1926	Gaucher disease	HP:0004382	Mitral valve calcification
DOID:1926	Gaucher disease	HP:0006530	Interstitial pulmonary disease
DOID:1926	Gaucher disease	HP:0006824	Cranial nerve paralysis
DOID:1926	Gaucher disease	HP:0007957	Corneal opacity
DOID:1926	Gaucher disease	HP:0008064	Ichthyosis
DOID:1926	Gaucher disease	HP:0008872	Feeding difficulties in infancy
DOID:1926	Gaucher disease	HP:0010702	Increased antibody level in blood
DOID:1926	Gaucher disease	HP:0010729	Cherry red spot of the macula
DOID:1926	Gaucher disease	HP:0010885	Aseptic necrosis
DOID:1926	Gaucher disease	HP:0011001	Increased bone mineral density
DOID:1926	Gaucher disease	HP:0011227	Elevated C-reactive protein level
DOID:1926	Gaucher disease	HP:0012115	Hepatitis
DOID:1926	Gaucher disease	HP:0012378	Fatigue
DOID:1926	Gaucher disease	HP:0100022	Abnormality of movement
DOID:0050678	Blau syndrome	HP:0000112	Nephropathy
DOID:0050678	Blau syndrome	HP:0000217	Xerostomia
DOID:0050678	Blau syndrome	HP:0000488	Retinopathy
DOID:0050678	Blau syndrome	HP:0000491	Keratitis
DOID:0050678	Blau syndrome	HP:0000501	Glaucoma
DOID:0050678	Blau syndrome	HP:0000518	Cataract
DOID:0050678	Blau syndrome	HP:0000572	Visual loss
DOID:0050678	Blau syndrome	HP:0000587	Abnormality of the optic nerve
DOID:0050678	Blau syndrome	HP:0000610	Abnormality of the choroid
DOID:0050678	Blau syndrome	HP:0000613	Photophobia
DOID:0050678	Blau syndrome	HP:0000822	Hypertension
DOID:0050678	Blau syndrome	HP:0000953	Hyperpigmentation of the skin
DOID:0050678	Blau syndrome	HP:0000958	Dry skin
DOID:0050678	Blau syndrome	HP:0000988	Skin rash
DOID:0050678	Blau syndrome	HP:0001094	Iridocyclitis
DOID:0050678	Blau syndrome	HP:0001291	Abnormality of the cranial nerves
DOID:0050678	Blau syndrome	HP:0001376	Limitation of joint mobility
DOID:0050678	Blau syndrome	HP:0001386	Joint swelling
DOID:0050678	Blau syndrome	HP:0001392	Abnormality of the liver
DOID:0050678	Blau syndrome	HP:0001701	Pericarditis
DOID:0050678	Blau syndrome	HP:0001744	Splenomegaly
DOID:0050678	Blau syndrome	HP:0001903	Anemia
DOID:0050678	Blau syndrome	HP:0001945	Fever
DOID:0050678	Blau syndrome	HP:0002092	Pulmonary hypertension
DOID:0050678	Blau syndrome	HP:0002094	Dyspnea
DOID:0050678	Blau syndrome	HP:0002716	Lymphadenopathy
DOID:0050678	Blau syndrome	HP:0002829	Arthralgia
DOID:0050678	Blau syndrome	HP:0003774	Stage 5 chronic kidney disease
DOID:0050678	Blau syndrome	HP:0004942	Aortic aneurysm
DOID:0050678	Blau syndrome	HP:0005310	Large vessel vasculitis
DOID:0050678	Blau syndrome	HP:0005764	Polyarticular arthritis
DOID:0050678	Blau syndrome	HP:0006770	Clear cell renal cell carcinoma
DOID:0050678	Blau syndrome	HP:0008046	Abnormality of the retinal vasculature
DOID:0050678	Blau syndrome	HP:0008064	Ichthyosis
DOID:0050678	Blau syndrome	HP:0010286	Abnormality of the salivary glands
DOID:0050678	Blau syndrome	HP:0010628	Facial palsy
DOID:0050678	Blau syndrome	HP:0010783	Erythema
DOID:0050678	Blau syndrome	HP:0012123	Posterior uveitis
DOID:0050678	Blau syndrome	HP:0012219	Erythema nodosum
DOID:0050678	Blau syndrome	HP:0012647	Abnormal inflammatory response
DOID:0050678	Blau syndrome	HP:0100490	Camptodactyly of finger
DOID:0050678	Blau syndrome	HP:0100654	Retrobulbar optic neuritis
DOID:0050678	Blau syndrome	HP:0100769	Synovitis
DOID:0050678	Blau syndrome	HP:0200034	Papule
DOID:0050678	Blau syndrome	HP:0200042	Skin ulcer
DOID:13336	Congenital toxoplasmosis	HP:0000238	Hydrocephalus
DOID:13336	Congenital toxoplasmosis	HP:0000252	Microcephaly
DOID:13336	Congenital toxoplasmosis	HP:0000365	Hearing impairment
DOID:13336	Congenital toxoplasmosis	HP:0000505	Visual impairment
DOID:13336	Congenital toxoplasmosis	HP:0000568	Microphthalmia
DOID:13336	Congenital toxoplasmosis	HP:0000639	Nystagmus
DOID:13336	Congenital toxoplasmosis	HP:0000952	Jaundice
DOID:13336	Congenital toxoplasmosis	HP:0001250	Seizures
DOID:13336	Congenital toxoplasmosis	HP:0001252	Muscular hypotonia
DOID:13336	Congenital toxoplasmosis	HP:0001263	Global developmental delay
DOID:13336	Congenital toxoplasmosis	HP:0001511	Intrauterine growth retardation
DOID:13336	Congenital toxoplasmosis	HP:0001531	Failure to thrive in infancy
DOID:13336	Congenital toxoplasmosis	HP:0001541	Ascites
DOID:13336	Congenital toxoplasmosis	HP:0001622	Premature birth
DOID:13336	Congenital toxoplasmosis	HP:0001640	Cardiomegaly
DOID:13336	Congenital toxoplasmosis	HP:0001873	Thrombocytopenia
DOID:13336	Congenital toxoplasmosis	HP:0001903	Anemia
DOID:13336	Congenital toxoplasmosis	HP:0002014	Diarrhea
DOID:13336	Congenital toxoplasmosis	HP:0002119	Ventriculomegaly
DOID:13336	Congenital toxoplasmosis	HP:0002240	Hepatomegaly
DOID:13336	Congenital toxoplasmosis	HP:0002514	Cerebral calcification
DOID:13336	Congenital toxoplasmosis	HP:0002716	Lymphadenopathy
DOID:13336	Congenital toxoplasmosis	HP:0002910	Elevated hepatic transaminases
DOID:13336	Congenital toxoplasmosis	HP:0007703	Abnormality of retinal pigmentation
DOID:13336	Congenital toxoplasmosis	HP:0012733	Macule
DOID:13336	Congenital toxoplasmosis	HP:0100543	Cognitive impairment
Orphanet:2297	Insulin-resistance syndrome type A	HP:0000823	Delayed puberty
Orphanet:2297	Insulin-resistance syndrome type A	HP:0000962	Hyperkeratosis
Orphanet:2297	Insulin-resistance syndrome type A	HP:0001482	Subcutaneous nodule
Orphanet:2297	Insulin-resistance syndrome type A	HP:0002230	Generalized hirsutism
Orphanet:2297	Insulin-resistance syndrome type A	HP:0005616	Accelerated skeletal maturation
Orphanet:2297	Insulin-resistance syndrome type A	HP:0005978	Type II diabetes mellitus
Orphanet:2297	Insulin-resistance syndrome type A	HP:0007440	Generalized hyperpigmentation
Orphanet:3216	Conductive deafness-malformed external ear syndrome	HP:0000135	Hypogonadism
Orphanet:3216	Conductive deafness-malformed external ear syndrome	HP:0000218	High palate
Orphanet:3216	Conductive deafness-malformed external ear syndrome	HP:0000369	Low-set ears
Orphanet:3216	Conductive deafness-malformed external ear syndrome	HP:0000377	Abnormality of the pinna
Orphanet:3216	Conductive deafness-malformed external ear syndrome	HP:0000384	Preauricular skin tag
Orphanet:3216	Conductive deafness-malformed external ear syndrome	HP:0000396	Overfolded helix
Orphanet:3216	Conductive deafness-malformed external ear syndrome	HP:0000402	Stenosis of the external auditory canal
Orphanet:3216	Conductive deafness-malformed external ear syndrome	HP:0000405	Conductive hearing impairment
Orphanet:3216	Conductive deafness-malformed external ear syndrome	HP:0000407	Sensorineural hearing impairment
Orphanet:3216	Conductive deafness-malformed external ear syndrome	HP:0001263	Global developmental delay
Orphanet:3216	Conductive deafness-malformed external ear syndrome	HP:0004299	Hernia of the abdominal wall
Orphanet:3216	Conductive deafness-malformed external ear syndrome	HP:0004452	Abnormality of the middle ear ossicles
Orphanet:3216	Conductive deafness-malformed external ear syndrome	HP:0008551	Microtia
Orphanet:261529	Ring chromosome Y	HP:0000026	Male hypogonadism
Orphanet:261529	Ring chromosome Y	HP:0000027	Azoospermia
Orphanet:261529	Ring chromosome Y	HP:0000028	Cryptorchidism
Orphanet:261529	Ring chromosome Y	HP:0000033	Ambiguous genitalia, male
Orphanet:261529	Ring chromosome Y	HP:0000047	Hypospadias
Orphanet:261529	Ring chromosome Y	HP:0000048	Bifid scrotum
Orphanet:261529	Ring chromosome Y	HP:0000051	Perineal hypospadias
Orphanet:261529	Ring chromosome Y	HP:0000061	Ambiguous genitalia, female
Orphanet:261529	Ring chromosome Y	HP:0000133	Gonadal dysgenesis
Orphanet:261529	Ring chromosome Y	HP:0000150	Gonadoblastoma
Orphanet:261529	Ring chromosome Y	HP:0000771	Gynecomastia
Orphanet:261529	Ring chromosome Y	HP:0004322	Short stature
Orphanet:261529	Ring chromosome Y	HP:0001513	Obesity
Orphanet:261529	Ring chromosome Y	HP:0003251	Male infertility
Orphanet:261529	Ring chromosome Y	HP:0008222	Female infertility
Orphanet:261529	Ring chromosome Y	HP:0008669	Abnormal spermatogenesis
Orphanet:261529	Ring chromosome Y	HP:0000062	Ambiguous genitalia
Orphanet:261529	Ring chromosome Y	HP:0010460	Abnormality of the female genitalia
Orphanet:261529	Ring chromosome Y	HP:0010461	Abnormality of the male genitalia
Orphanet:261529	Ring chromosome Y	HP:0010464	Streak ovary
Orphanet:261529	Ring chromosome Y	HP:0012741	Unilateral cryptorchidism
Orphanet:261529	Ring chromosome Y	HP:0100779	Urogenital sinus anomaly
Orphanet:753	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	HP:0000028	Cryptorchidism
Orphanet:753	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	HP:0000033	Ambiguous genitalia, male
Orphanet:753	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	HP:0000046	Scrotal hypoplasia
Orphanet:753	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	HP:0000048	Bifid scrotum
Orphanet:753	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	HP:0000051	Perineal hypospadias
Orphanet:753	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	HP:0000062	Ambiguous genitalia
Orphanet:753	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	HP:0000144	Decreased fertility
Orphanet:753	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	HP:0000818	Abnormality of the endocrine system
Orphanet:753	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	HP:0008736	Hypoplasia of penis
Orphanet:753	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	HP:0100779	Urogenital sinus anomaly
Orphanet:88644	Autosomal recessive ataxia, Beauce type	HP:0001251	Ataxia
DOID:13945	CADASIL	HP:0000365	Hearing impairment
DOID:13945	CADASIL	HP:0000407	Sensorineural hearing impairment
DOID:13945	CADASIL	HP:0000505	Visual impairment
DOID:13945	CADASIL	HP:0000716	Depression
DOID:13945	CADASIL	HP:0000726	Dementia
DOID:13945	CADASIL	HP:0000763	Sensory neuropathy
DOID:13945	CADASIL	HP:0000822	Hypertension
DOID:13945	CADASIL	HP:0001136	Retinal arteriolar tortuosity
DOID:13945	CADASIL	HP:0001250	Seizures
DOID:13945	CADASIL	HP:0001257	Spasticity
DOID:13945	CADASIL	HP:0001259	Coma
DOID:13945	CADASIL	HP:0001276	Hypertonia
DOID:13945	CADASIL	HP:0001288	Gait disturbance
DOID:13945	CADASIL	HP:0001289	Confusion
DOID:13945	CADASIL	HP:0001933	Subcutaneous hemorrhage
DOID:13945	CADASIL	HP:0001943	Hypoglycemia
DOID:13945	CADASIL	HP:0001945	Fever
DOID:13945	CADASIL	HP:0002071	Abnormality of extrapyramidal motor function
DOID:13945	CADASIL	HP:0002076	Migraine
DOID:13945	CADASIL	HP:0002120	Cerebral cortical atrophy
DOID:13945	CADASIL	HP:0002301	Hemiplegia
DOID:13945	CADASIL	HP:0002315	Headache
DOID:13945	CADASIL	HP:0002353	EEG abnormality
DOID:13945	CADASIL	HP:0002354	Memory impairment
DOID:13945	CADASIL	HP:0002376	Developmental regression
DOID:13945	CADASIL	HP:0002381	Aphasia
DOID:13945	CADASIL	HP:0002619	Varicose veins
DOID:13945	CADASIL	HP:0002621	Atherosclerosis
DOID:13945	CADASIL	HP:0002637	Cerebral ischemia
DOID:13945	CADASIL	HP:0003236	Elevated serum creatine phosphokinase
DOID:13945	CADASIL	HP:0006532	Recurrent pneumonia
DOID:13945	CADASIL	HP:0006824	Cranial nerve paralysis
DOID:13945	CADASIL	HP:0007328	Impaired pain sensation
