symptom_id	symptom_name
HP:0008028	Cystoid macular degeneration
HP:0001919	Acute kidney injury
HP:0002011	Morphological abnormality of the central nervous system
HP:0002141	Gait imbalance
HP:0002904	Hyperbilirubinemia
HP:0002203	Respiratory paralysis
HP:0002367	Visual hallucinations
HP:0008765	Auditory hallucinations
HP:0001604	Vocal cord paresis
HP:0002208	Coarse hair
HP:0004493	Craniofacial hyperostosis
HP:0006887	Intellectual disability, progressive
HP:0007559	Localized epidermolytic hyperkeratosis
HP:0100245	Desmoid tumors
HP:0006243	Phalangeal dislocation
HP:0000091	Abnormality of the renal tubule
HP:0000725	Psychotic episodes
HP:0000829	Hypoparathyroidism
HP:0000830	Anterior hypopituitarism
HP:0001716	Wolff-Parkinson-White syndrome
HP:0001969	Tubulointerstitial abnormality
HP:0002169	Clonus
HP:0002401	Stroke-like episodes
HP:0003128	Lactic acidosis
HP:0003287	Abnormality of mitochondrial metabolism
HP:0003737	Mitochondrial myopathy
HP:0007420	Spontaneous hematomas
HP:0012722	Heart block
HP:0003423	Thoracolumbar kyphoscoliosis
HP:0008213	Gonadotropin deficiency
HP:0011748	Adrenocorticotropic hormone deficiency
HP:0012287	Hypothalamic luteinizing hormone-releasing hormone deficiency
HP:0011902	Abnormal hemoglobin
HP:0003189	Long nose
HP:0005285	Absent nasal bridge
HP:0100033	Tics
HP:0005103	Calcification of the auricular cartilage
HP:0005121	Posterior scalloping of vertebral bodies
HP:0008689	Bilateral cryptorchidism
HP:0001285	Spastic tetraparesis
HP:0002127	Abnormal upper motor neuron morphology
HP:0002193	Pseudobulbar behavioral symptoms
HP:0002371	Loss of speech
HP:0002464	Spastic dysarthria
HP:0002317	Unsteady gait
HP:0002200	Pseudobulbar signs
HP:0010845	EEG with generalized slow activity
HP:0100252	Diaphyseal dysplasia
HP:0003380	Decreased number of peripheral myelinated nerve fibers
HP:0100574	Biliary tract neoplasm
HP:0004345	Abnormality of ganglioside metabolism
HP:0011020	Abnormality of mucopolysaccharide metabolism
HP:0002166	Impaired vibration sensation in the lower limbs
HP:0003438	Absent Achilles reflex
HP:0003474	Sensory impairment
HP:0040129	Abnormal nerve conduction velocity
HP:0001367	Abnormal joint morphology
HP:0001765	Hammertoe
HP:0002355	Difficulty walking
HP:0003701	Proximal muscle weakness
HP:0006256	Abnormality of hand joint mobility
HP:0007010	Poor fine motor coordination
HP:0002527	Falls
HP:0011964	Intermittent painful muscle spasms
HP:0000756	Agoraphobia
HP:0002063	Rigidity
HP:0002267	Exaggerated startle response
HP:0012894	Paraspinal muscle hypertrophy
HP:0003111	Abnormality of ion homeostasis
HP:0004360	Abnormality of acid-base homeostasis
HP:0006543	Cardiorespiratory arrest
HP:0006846	Acute encephalopathy
HP:0012819	Myocarditis
HP:0030149	Cardiogenic shock
HP:0010566	Hamartoma
HP:0100258	Preaxial polydactyly
HP:0000870	Prolactin excess
HP:0000845	Growth hormone excess
HP:0001712	Left ventricular hypertrophy
HP:0006767	Pituitary prolactin cell adenoma
HP:0011407	Proportionate tall stature
HP:0011760	Pituitary growth hormone cell adenoma
HP:0012411	Premature pubarche
HP:0030269	Increased serum Insulin-like growth factor 1
HP:0007773	Vitreoretinopathy
HP:0012795	Abnormality of the optic disc
HP:0012841	Retinal vascular tortuosity
HP:0000197	Abnormality of parotid gland
HP:0000769	Abnormality of the breast
HP:0002031	Abnormality of the esophagus
HP:0003489	Acute episodes of neuropathic symptoms
HP:0009588	Vestibular Schwannoma
HP:0009593	Peripheral Schwannoma
HP:0009911	Abnormality of the temporal bone
HP:0010826	Abnormality of the twelfth cranial nerve
HP:0030177	Abnormality of peripheral nervous system electrophysiology
HP:0012533	Allodynia
HP:0100008	Schwannoma
HP:0100011	Scleral schwannoma
HP:0100582	Nasal polyposis
HP:0100697	Neurofibrosarcoma
HP:0010837	Decreased serum ceruloplasmin
HP:0000159	Abnormality of the lip
HP:0000600	Abnormality of the pharynx
HP:0002109	Abnormality of the bronchi
HP:0100444	Curved middle phalanx of the 4th toe
HP:0008209	Premature ovarian failure
HP:0001098	Abnormality of the fundus
HP:0007766	Optic disc hypoplasia
HP:0008002	Abnormality of macular pigmentation
HP:0011003	Severe Myopia
HP:0000951	Abnormality of the skin
HP:0001650	Aortic valve stenosis
HP:0001699	Sudden death
HP:0001901	Polycythemia
HP:0001907	Thromboembolism
HP:0002756	Pathologic fracture
HP:0000138	Ovarian cyst
HP:0005523	Lymphoproliferative disorder
HP:0010741	Edema of the lower limbs
HP:0100598	Pulmonary edema
HP:0000073	Ureteral duplication
HP:0000075	Renal duplication
HP:0000189	Narrow palate
HP:0000396	Overfolded helix
HP:0009928	Thick nasal alae
HP:0100025	Overfriendliness
HP:0005772	Aplasia/Hypoplasia of the tibia
HP:0007431	Congenital ichthyosiform erythroderma
HP:0004823	Anisopoikilocytosis
HP:0007759	Opacification of the corneal stroma
HP:0008278	Cerebellar cortical atrophy
HP:0011875	Abnormal platelet morphology
HP:0100711	Abnormality of the thoracic spine
HP:0002777	Tracheal stenosis
HP:0012557	EEG with centrotemporal focal spike waves
HP:0000510	Rod-cone dystrophy
HP:0000887	Cupped ribs
HP:0003411	Proximal femoral metaphyseal irregularity
HP:0003796	Irregular iliac crest
HP:0005257	Thoracic hypoplasia
HP:0006753	Neoplasm of the stomach
HP:0007378	Neoplasm of the gastrointestinal tract
HP:0100273	Neoplasm of the colon
HP:0100723	Gastrointestinal stroma tumor
HP:0100751	Esophageal neoplasm
HP:0100833	Neoplasm of the small intestine
HP:0009373	Type C brachydactyly
HP:0009495	Pseudoepiphyses of the 2nd finger
HP:0009606	Complete duplication of distal phalanx of the thumb
HP:0009684	Stippling of the epiphysis of the distal phalanx of the thumb
HP:0010026	Aplasia/Hypoplasia of the 1st metacarpal
HP:0000924	Abnormality of the skeletal system
HP:0001096	Keratoconjunctivitis
HP:0002745	Oral leukoplakia
HP:0006740	Transitional cell carcinoma of the bladder
HP:0011024	Abnormality of the gastrointestinal tract
HP:0100669	Abnormal pigmentation of the oral mucosa
HP:0003759	Hypoplasia of lymphatic vessels
HP:0009726	Renal neoplasm
HP:0012384	Rhinitis
HP:0100797	Toenail dysplasia
HP:0001238	Slender finger
HP:0000060	Clitoral hypoplasia
HP:0000064	Hypoplastic labia minora
HP:0000480	Retinal coloboma
HP:0001320	Cerebellar vermis hypoplasia
HP:0100704	Cortical visual impairment
HP:0000563	Keratoconus
HP:0007675	Progressive night blindness
HP:0004840	Hypochromic microcytic anemia
HP:0012343	Decreased serum ferritin
HP:0100594	Esophageal web
HP:0003388	Easy fatigability
HP:0001598	Concave nail
HP:0012473	Tongue atrophy
HP:0009896	Abnormality of the antitragus
HP:0001591	Bell-shaped thorax
HP:0002643	Neonatal respiratory distress
HP:0002779	Tracheomalacia
HP:0010290	Short hard palate
HP:0001799	Short nail
HP:0002370	Poor coordination
HP:0008093	Short 4th toe
HP:0001338	Partial agenesis of the corpus callosum
HP:0005792	Short humerus
HP:0006385	Short lower limbs
HP:0012537	Food intolerance
HP:0000943	Dysostosis multiplex
HP:0010230	Cone-shaped epiphyses of the phalanges of the hand
HP:0002164	Nail dysplasia
HP:0011787	Central hypothyroidism
HP:0100842	Septo-optic dysplasia
HP:0000177	Abnormality of upper lip
HP:0012724	Upper eyelid edema
HP:0002143	Abnormality of the spinal cord
HP:0007460	Autoamputation of digits
HP:0007465	Honeycomb palmoplantar keratoderma
HP:0002666	Pheochromocytoma
HP:0030357	Small cell lung carcinoma
HP:0100522	Thymoma
HP:0100634	Neuroendocrine neoplasm
HP:0100735	Hypertensive crisis
HP:0012472	Eclabion
HP:0012238	Hyperchylomicronemia
HP:0000660	Lipemia retinalis
HP:0001735	Acute pancreatitis
HP:0100027	Recurrent pancreatitis
HP:0001013	Eruptive xanthomas
HP:0009789	Perianal abscess
HP:0100851	Abnormal emotion/affect behavior
HP:0004416	Precocious atherosclerosis
HP:0005558	Chronic leukemia
HP:0010829	Impaired temperature sensation
HP:0004370	Abnormality of temperature regulation
HP:0002000	Short columella
HP:0009556	Absent tibia
HP:0010503	Fibular duplication
HP:0010689	Mirror image polydactyly
HP:0100524	Limb duplication
HP:0008955	Progressive distal muscular atrophy
HP:0001191	Abnormality of the carpal bones
HP:0002986	Radial bowing
HP:0003988	Long ulna
HP:0006248	Limited wrist movement
HP:0006459	Dorsal subluxation of ulna
HP:0100745	Abnormality of the humeroulnar joint
HP:0002634	Arteriosclerosis
HP:0010512	Adrenal calcification
HP:0006059	Cone-shaped metacarpal epiphyses
HP:0001435	Abnormality of the shoulder girdle musculature
HP:0003043	Abnormality of the shoulder
HP:0008952	Shoulder muscle hypoplasia
HP:0005984	Elevated maternal serum alpha-fetoprotein
HP:0003551	Difficulty climbing stairs
HP:0003698	Difficulty standing
HP:0002540	Inability to walk
HP:0005109	Abnormality of the Achilles tendon
HP:0007178	Motor polyneuropathy
HP:0008944	Distal lower limb amyotrophy
HP:0012447	Abnormal myelination
HP:0002839	Urinary bladder sphincter dysfunction
HP:0004375	Neoplasm of the nervous system
HP:0010830	Impaired tactile sensation
HP:0009917	Persistent pupillary membrane
HP:0001933	Subcutaneous hemorrhage
HP:0000039	Epispadias
HP:0000041	Chordee
HP:0000045	Abnormality of the scrotum
HP:0000061	Ambiguous genitalia, female
HP:0000808	Penoscrotal hypospadias
HP:0000812	Abnormal internal genitalia
HP:0001087	Congenital glaucoma
HP:0002442	Dyscalculia
HP:0008968	Muscle hypertrophy of the lower extremities
HP:0030079	Cervix cancer
HP:0012741	Unilateral cryptorchidism
HP:0012861	Ovotestis
HP:0012887	Ovarian serous cystadenoma
HP:0003739	Myoclonic spasms
HP:0003761	Calcinosis
HP:0004438	Hyperostosis frontalis interna
HP:0009642	Broad distal phalanx of the thumb
HP:0010041	Short 3rd metacarpal
HP:0011458	Abdominal symptom
HP:0011869	Abnormal platelet function
HP:0012049	Laryngeal dystonia
HP:0025027	Osteoma cutis
HP:0002199	Hypocalcemic seizures
HP:0003528	Elevated calcitonin
HP:0000852	Pseudohypoparathyroidism
HP:0003456	Low urinary cyclic AMP response to PTH administration
HP:0008227	Pituitary resistance to thyroid hormone
HP:0002135	Basal ganglia calcification
HP:0004704	Short fifth metatarsal
HP:0006960	Choroid plexus calcification
HP:0010027	Broad 1st metacarpal
HP:0011986	Ectopic ossification
HP:0012185	Constrictive median neuropathy
HP:0000585	Band keratopathy
HP:0008202	Prolactin deficiency
HP:0004059	Radial club hand
HP:0000913	Posterior rib fusion
HP:0000711	Restlessness
HP:0000751	Personality changes
HP:0002145	Frontotemporal dementia
HP:0002185	Neurofibrillary tangles
HP:0002366	Abnormal lower motor neuron morphology
HP:0002427	Motor aphasia
HP:0002446	Astrocytosis
HP:0006892	Frontotemporal cerebral atrophy
HP:0006977	Grammar-specific speech disorder
HP:0007112	Temporal cortical atrophy
HP:0010523	Alexia
HP:0011204	EEG with continuous slow activity
HP:0030223	Perseveration
HP:0012658	Abnormal brain FDG positron emission tomography
HP:0030391	Spoken Word Recognition Deficit
HP:0030692	Brain neoplasm
HP:0100256	Senile plaques
HP:0100315	Lewy bodies
HP:0002573	Hematochezia
HP:0002582	Chronic atrophic gastritis
HP:0010001	Complete duplication of the distal phalanges of the hand
HP:0010739	Osteopoikilosis
HP:0009124	Abnormality of adipose tissue
HP:0009776	Adactyly
HP:0001059	Pterygium
HP:0100649	Neoplasm of the oral cavity
HP:0000025	Functional abnormality of male internal genitalia
HP:0000125	Pelvic kidney
HP:0000485	Megalocornea
HP:0000635	Blue irides
HP:0001136	Retinal arteriolar tortuosity
HP:0001361	Nystagmus-induced head nodding
HP:0001388	Joint laxity
HP:0002035	Rectal prolapse
HP:0002183	Phonophobia
HP:0002253	Colonic diverticulosis
HP:0002623	Overriding aorta
HP:0004381	Supravalvular aortic stenosis
HP:0004428	Elfin facies
HP:0004969	Peripheral pulmonary artery stenosis
HP:0007372	Atrophy/Degeneration involving the corticospinal tracts
HP:0008661	Urethral stenosis
HP:0100240	Synostosis of joints
HP:0100545	Arterial stenosis
HP:0100785	Insomnia
HP:0100626	Chronic hepatic failure
HP:0001262	Somnolence
HP:0001989	Fetal akinesia sequence
HP:0002304	Akinesia
HP:0005245	Intestinal hypoplasia
HP:0000742	Self-mutilation
HP:0002595	Ileus
HP:0007359	Focal seizures
HP:0001881	Abnormality of leukocytes
HP:0010515	Aplasia/Hypoplasia of the thymus
HP:0011079	Impacted tooth
HP:0007103	Hypointensity of cerebral white matter on MRI
HP:0002589	Gastrointestinal atresia
HP:0002571	Achalasia
HP:0007325	Generalized dystonia
HP:0008796	Externally rotated hips
HP:0005927	Aplasia/hypoplasia involving bones of the hand
HP:0000676	Abnormality of the incisor
HP:0011301	Absent foot
HP:0012211	Abnormal renal physiology
HP:0030032	Partial absence of foot
HP:0003256	Abnormality of the coagulation cascade
HP:0005233	Hypoplasia of the gallbladder
HP:0009919	Retinoblastoma
HP:0002907	Microscopic hematuria
HP:0003025	Metaphyseal irregularity
HP:0004810	Congenital hypoplastic anemia
HP:0005901	Chronic recurrent multifocal osteomyelitis
HP:0012647	Abnormal inflammatory response
HP:0000402	Stenosis of the external auditory canal
HP:0003031	Ulnar bowing
HP:0005288	Abnormality of the nares
HP:0006420	Asymmetric radial dysplasia
HP:0009813	Upper limb phocomelia
HP:0010038	Short 2nd metacarpal
HP:0001319	Neonatal hypotonia
HP:0001520	Large for gestational age
HP:0000458	Anosmia
HP:0001335	Bimanual synkinesia
HP:0003164	Hypothalamic gonadotropin-releasing hormone (GNRH) deficiency
HP:0003187	Breast hypoplasia
HP:0004409	Hyposmia
HP:0030016	Dyspareunia
HP:0007920	Congenital chorioretinal dystrophy
HP:0000381	Stapes ankylosis
HP:0000408	Progressive sensorineural hearing impairment
HP:0004452	Abnormality of the middle ear ossicles
HP:0007642	Congenital stationary night blindness
HP:0011384	Abnormality of the internal auditory canal
HP:0011388	Enlarged cochlear aqueduct
HP:0012717	Severe conductive hearing impairment
HP:0003535	3-Methylglutaconic aciduria
HP:0001814	Deep-set nails
HP:0001816	Thin nail
HP:0003418	Back pain
HP:0006557	Polycystic liver disease
HP:0002865	Medullary thyroid carcinoma
HP:0003005	Ganglioneuroma
HP:0003100	Slender long bone
HP:0008221	Adrenal hyperplasia
HP:0011830	Abnormality of oral mucosa
HP:0100631	Neoplasm of the adrenal gland
HP:0000166	Severe periodontitis
HP:0000704	Periodontitis
HP:0006308	Atrophy of alveolar ridges
HP:0011132	Chronic furunculosis
HP:0100523	Liver abscess
HP:0100838	Recurrent cutaneous abscess formation
HP:0009370	Type A brachydactyly
HP:0008559	Hypoplastic superior helix
HP:0000535	Sparse eyebrow
HP:0000653	Sparse eyelashes
HP:0009912	Abnormality of the tragus
HP:0010806	U-Shaped upper lip vermilion
HP:0008479	Hypoplastic vertebral bodies
HP:0011431	Fetal fifth finger clinodactyly
HP:0011750	Neoplasm of the anterior pituitary
HP:0000871	Panhypopituitarism
HP:0002331	Recurrent paroxysmal headache
HP:0010514	Hyperpituitarism
HP:0012505	Enlarged pituitary gland
HP:0030907	Thunderclap headache
HP:0011442	Abnormality of central motor function
HP:0011730	Abnormality of central sensory function
HP:0001117	Sudden loss of visual acuity
HP:0000155	Oral ulcer
HP:0100653	Optic neuritis
HP:0100654	Retrobulbar optic neuritis
HP:0004420	Arterial thrombosis
HP:0100584	Endocarditis
HP:0000878	11 pairs of ribs
HP:0004554	Generalized hypertrichosis
HP:0005484	Postnatal microcephaly
HP:0010945	Fetal pyelectasis
HP:0001009	Telangiectasia
HP:0002250	Abnormality of the large intestine
HP:0010784	Uterine neoplasm
HP:0100013	Neoplasm of the breast
HP:0100641	Neoplasm of the adrenal cortex
HP:0007366	Atrophy/Degeneration affecting the brainstem
HP:0012398	Peripheral edema
HP:0012469	Infantile spasms
HP:0002803	Congenital contracture
HP:0008453	Congenital kyphoscoliosis
HP:0008544	Abnormally folded helix
HP:0009901	Crumpled ear
HP:0003292	Decreased serum leptin
HP:0005407	Decreased number of CD4+ T cells
HP:0005419	Decreased T cell activation
HP:0008230	Decreased testosterone in males
HP:0004926	Orthostatic hypotension due to autonomic dysfunction
HP:0100657	Celosomia
HP:0005789	Generalized osteosclerosis
HP:0000526	Aniridia
HP:0008523	Posterior helix pit
HP:0009796	Branchial cyst
HP:0001540	Diastasis recti
HP:0002884	Hepatoblastoma
HP:0006744	Adrenocortical carcinoma
HP:0008186	Adrenocortical cytomegaly
HP:0008676	Congenital megaureter
HP:0012090	Abnormality of pancreas morphology
HP:0100243	Leiomyosarcoma
HP:0000042	Absent external genitalia
HP:0000068	Urethral atresia
HP:0000902	Rib fusion
HP:0003521	Disproportionate short-trunk short stature
HP:0000193	Bifid uvula
HP:0000410	Mixed hearing impairment
HP:0001548	Overgrowth
HP:0001623	Breech presentation
HP:0001845	Overlapping toe
HP:0008519	Abnormality of the coccyx
HP:0006143	Abnormal finger flexion creases
HP:0008714	Ureterovesical stenosis
HP:0009471	Contracture of the proximal interphalangeal joint of the 3rd finger
HP:0009540	Contracture of the proximal interphalangeal joint of the 2nd finger
HP:0010653	Abnormality of the falx cerebri
HP:0002139	Arrhinencephaly
HP:0002187	Intellectual disability, profound
HP:0001140	Epibulbar dermoid
HP:0002815	Abnormality of the knee
HP:0012718	Morphological abnormality of the gastrointestinal tract
HP:0000105	Enlarged kidneys
HP:0001084	Corneal arcus
HP:0002257	Chronic rhinitis
HP:0007380	Facial telangiectasia
HP:0011025	Abnormality of cardiovascular system physiology
HP:0012385	Camptodactyly
HP:0100727	Histiocytosis
HP:0000320	Bird-like facies
HP:0001043	Prominent scalp veins
HP:0002692	Hypoplastic facial bones
HP:0002753	Thin bony cortex
HP:0003335	Low gonadotropins (secondary hypogonadism)
HP:0005461	Craniofacial disproportion
HP:0008197	Absence of pubertal development
HP:0010665	Bilateral coxa valga
HP:0000540	Hypermetropia
HP:0000883	Thin ribs
HP:0003300	Ovoid vertebral bodies
HP:0004417	Intermittent claudication
HP:0004492	Widely patent fontanelles and sutures
HP:0004931	Arteriosclerosis of small cerebral arteries
HP:0005181	Premature coronary artery disease
HP:0006224	Tapering pointed ends of distal finger phalanges
HP:0008151	Prolonged prothrombin time
HP:0011832	Narrow nasal tip
HP:0100679	Lack of skin elasticity
HP:0000877	Insulin-resistant diabetes mellitus at puberty
HP:0011356	Regional abnormality of skin
HP:0011703	Sinus tachycardia
HP:0100546	Carotid artery stenosis
HP:0040113	Old-aged sensorineural hearing impairment
HP:0000630	Abnormality of retinal arteries
HP:0001695	Cardiac arrest
HP:0012375	Chemosis
HP:0001696	Situs inversus totalis
HP:0100596	Absent nares
HP:0100663	Synotia
HP:0000556	Retinal dystrophy
HP:0006671	Paroxysmal atrial tachycardia
HP:0000040	Long penis
HP:0001805	Thick nail
HP:0010458	Female pseudohermaphroditism
HP:0003805	Rimmed vacuoles
HP:0007340	Lower limb muscle weakness
HP:0008180	Mildly elevated creatine phosphokinase
HP:0008963	Tibialis muscle weakness
HP:0009027	Foot dorsiflexor weakness
HP:0012548	Fatty replacement of skeletal muscle
HP:0100299	Muscle fiber inclusion bodies
HP:0003458	EMG: myopathic abnormalities
HP:0003547	Shoulder girdle muscle weakness
HP:0006251	Limited wrist extension
HP:0006467	Limited shoulder movement
HP:0012515	Hip flexor weakness
HP:0030007	EMG: positive sharp waves
HP:0100284	EMG: myotonic discharges
HP:0001436	Abnormality of the foot musculature
HP:0003724	Shoulder girdle muscle atrophy
HP:0007210	Lower limb amyotrophy
HP:0040047	Abnormality of the right hemidiaphragm
HP:0009077	Weakness of long finger extensor muscles
HP:0003731	Quadriceps muscle weakness
HP:0000021	Megacystis
HP:0003363	Abdominal situs inversus
HP:0000892	Bifid ribs
HP:0002747	Respiratory insufficiency due to muscle weakness
HP:0006597	Diaphragmatic paralysis
HP:0001909	Leukemia
HP:0001915	Aplastic anemia
HP:0004808	Acute myeloid leukemia
HP:0005528	Bone marrow hypocellularity
HP:0000816	Abnormality of Krebs cycle metabolism
HP:0012401	Abnormal urine alpha-ketoglutarate concentration
HP:0004937	Pulmonary artery aneurysm
HP:0100255	Metaphyseal dysplasia
HP:0200036	Skin nodule
HP:0003146	Hypocholesterolemia
HP:0006565	Increased hepatocellular lipid droplets
HP:0100508	Abnormality of vitamin metabolism
HP:0001927	Acanthocytosis
HP:0010831	Impaired proprioception
HP:0000136	Bifid uterus
HP:0002836	Bladder exstrophy
HP:0010609	Skin tags
HP:0007430	Generalized edema
HP:0030005	Capillary leak
HP:0010727	Spontaneous rupture of the globe
HP:0004609	Patchy distortion of vertebrae
HP:0008428	Vertebral clefting
HP:0011892	Vitamin K deficiency
HP:0011118	Abnormality of tumor necrosis factor secretion
HP:0001807	Ridged nail
HP:0011434	Low maternal serum chorionic gonadotropin
HP:0100608	Metrorrhagia
HP:0008231	Macronodular adrenal hyperplasia
HP:0002312	Clumsiness
HP:0002384	Focal seizures with impairment of consciousness or awareness
HP:0008240	Secondary growth hormone deficiency
HP:0000176	Submucous cleft hard palate
HP:0005325	Extension of hair growth on temples to lateral eyebrow
HP:0000051	Perineal hypospadias
HP:0000140	Abnormality of the menstrual cycle
HP:0000840	Adrenogenital syndrome
HP:0008226	Androgen insufficiency
HP:0011742	Ectopic adrenal gland
HP:0030258	Hyperpigmented genitalia
HP:0012881	Abnormality of the labia majora
HP:0002635	Atheromatosis
HP:0000022	Abnormality of male internal genitalia
HP:0008633	Absent gonadal tissue
HP:0010468	Aplasia/Hypoplasia of the testes
HP:0007843	Attenuation of retinal blood vessels
HP:0011508	Macular hole
HP:0030329	Retinal thinning
HP:0030644	Blind-spot enlargment
HP:0100014	Epiretinal membrane
HP:0100832	Vitreous floaters
HP:0200056	Macular scarring
HP:0030530	Arcuate scotoma
HP:0007906	Increased intraocular pressure
HP:0011505	Cystoid macular edema
HP:0011531	Vitritis
HP:0030609	Photoreceptor layer loss on macular OCT
HP:0000622	Blurred vision
HP:0003038	Fibular hypoplasia
HP:0005736	Short tibia
HP:0005914	Aplasia/Hypoplasia involving the metacarpal bones
HP:0100387	Aplasia of the middle phalanges of the toes
HP:0000657	Oculomotor apraxia
HP:0002419	Molar tooth sign on MRI
HP:0008818	Large iliac wings
HP:0002497	Spastic ataxia
HP:0007728	Congenital miosis
HP:0003763	Bruxism
HP:0012167	Hair-pulling
HP:0012787	Recurrent pyelonephritis
HP:0100702	Arachnoid cyst
HP:0001348	Brisk reflexes
HP:0002061	Lower limb spasticity
HP:0100581	Megacalicosis
HP:0001970	Tubulointerstitial nephritis
HP:0006000	Ureteral obstruction
HP:0004411	Deviated nasal septum
HP:0001092	Absent lacrimal punctum
HP:0003075	Hypoproteinemia
HP:0010460	Abnormality of the female genitalia
HP:0003429	CNS hypomyelination
HP:0000222	Gingival hyperkeratosis
HP:0007497	Focal friction-related palmoplantar hyperkeratosis
HP:0008392	Subungual hyperkeratosis
HP:0008399	Circumungual hyperkeratosis
HP:0000502	Abnormality of the conjunctiva
HP:0000591	Abnormality of the sclera
HP:0011496	Corneal neovascularization
HP:0011859	Punctate keratitis
HP:0012393	Allergy
HP:0001879	Abnormality of eosinophils
HP:0011763	Pituitary carcinoma
HP:0008291	Pituitary corticotropic cell adenoma
HP:0007739	Mildly reduced visual acuity
HP:0007987	Progressive visual field defects
HP:0100561	Spinal cord lesion
HP:0011759	Pituitary gonadotropic cell adenoma
HP:0011762	Pituitary thyrotropic cell adenoma
HP:0002361	Psychomotor deterioration
HP:0009058	Increased muscle lipid content
HP:0006619	Anterior rib punctate calcifications
HP:0009106	Abnormal pelvis bone ossification
HP:0100602	Preeclampsia
HP:0001075	Atrophic scars
HP:0003276	Pelvic exostoses
HP:0006765	Chondrosarcoma
HP:0002720	IgA deficiency
HP:0002850	IgM deficiency
HP:0005585	Spotty hyperpigmentation
HP:0005598	Facial telangiectasia in butterfly midface distribution
HP:0001994	Renal Fanconi syndrome
HP:0009715	Papillary cystadenoma of the epididymis
HP:0012092	Abnormality of exocrine pancreas physiology
HP:0012873	Absent vas deferens
HP:0100800	Aplasia/Hypoplasia of the pancreas
HP:0010677	Enuresis nocturna
HP:0009806	Nephrogenic diabetes insipidus
HP:0003158	Hyposthenuria
HP:0003228	Hypernatremia
HP:0004906	Hypernatremic dehydration
HP:0000349	Widow's peak
HP:0011817	Basal encephalocele
HP:0002032	Esophageal atresia
HP:0010302	Spinal cord tumor
HP:0002363	Abnormality of brainstem morphology
HP:0011761	Pituitary null cell adenoma
HP:0012503	Abnormality of the pituitary gland
HP:0030018	Decreased female libido
HP:0100629	Midline facial cleft
HP:0009107	Abnormal ossification involving the femoral head and neck
HP:0010574	Abnormality of the epiphysis of the femoral head
HP:0000113	Polycystic kidney dysplasia
HP:0009711	Retinal hemangioblastoma
HP:0100742	Vascular neoplasm
HP:0100763	Abnormality of the lymphatic system
HP:0100799	Neoplasm of the middle ear
HP:0001180	Oligodactyly (hands)
HP:0002410	Aqueductal stenosis
HP:0001971	Hypersplenism
HP:0002953	Vertebral compression fractures
HP:0005230	Biliary tract obstruction
HP:0002425	Anarthria
HP:0003781	Excessive salivation
HP:0011358	Generalized hypopigmentation of hair
HP:0000331	Short chin
HP:0000857	Neonatal insulin-dependent diabetes mellitus
HP:0100362	Aplasia of the phalanges of the 3rd toe
HP:0008812	Flattened femoral head
HP:0011840	Abnormality of T cell physiology
HP:0100670	Rough bone trabeculation
HP:0005988	Congenital muscular torticollis
HP:0010808	Protruding tongue
HP:0009907	Attached earlobe
HP:0000074	Ureteropelvic junction obstruction
HP:0006110	Shortening of all middle phalanges of the fingers
HP:0008080	Hallux varus
HP:0010105	Short first metatarsal
HP:0011937	Hypoplastic fifth toenail
HP:0005141	Episodes of ventricular tachycardia
HP:0001662	Bradycardia
HP:0002254	Intermittent diarrhea
HP:0002271	Autonomic dysregulation
HP:0005341	Autonomic bladder dysfunction
HP:0011752	Neoplasm of the posterior pituitary
HP:0011754	Pituicytoma
HP:0011043	Abnormality of circulating adrenocorticotropin level
HP:0003170	Abnormality of the acetabulum
HP:0002657	Spondylometaphyseal dysplasia
HP:0003026	Short long bone
HP:0008839	Hypoplastic pelvis
HP:0000002	Abnormality of body height
HP:0000118	Phenotypic abnormality
HP:0030019	Increased female libido
HP:0012107	Increased fibular diameter
HP:0000851	Congenital hypothyroidism
HP:0008191	Thyroid agenesis
HP:0000605	Supranuclear gaze palsy
HP:0000623	Supranuclear ophthalmoplegia
HP:0002172	Postural instability
HP:0002529	Neuronal loss in central nervous system
HP:0012535	Abnormal synaptic transmission
HP:0000511	Vertical supranuclear gaze palsy
HP:0000514	Slow saccadic eye movements
HP:0002171	Gliosis
HP:0000201	Pierre-Robin sequence
HP:0009702	Carpal synostosis
HP:0002869	Flared iliac wings
HP:0005208	Secretory diarrhea
HP:0001895	Normochromic anemia
HP:0001046	Intermittent jaundice
HP:0001438	Abnormality of the abdomen
HP:0012334	Extrahepatic cholestasis
HP:0030895	Abnormal gastrointestinal motility
HP:0001031	Subcutaneous lipoma
HP:0001578	Hypercortisolism
HP:0002896	Neoplasm of the liver
HP:0006719	Benign gastrointestinal tract tumors
HP:0008256	Adrenocortical adenoma
HP:0011716	Junctional ectopic tachycardia
HP:0100544	Neoplasm of the heart
HP:0007529	Hidrotic ectodermal dysplasia
HP:0009183	Joint contracture of the 5th finger
HP:0001024	Skin dimple over apex of long bone angulation
HP:0011912	Abnormality of the glenoid fossa
HP:0004446	Stomatocytosis
HP:0004802	Episodic hemolytic anemia
HP:0000190	Abnormality of oral frenula
HP:0100627	Displacement of the external urethral meatus
HP:0002876	Episodic tachypnea
HP:0004132	Dimple on nasal tip
HP:0008153	Periodic hypokalemic paresis
HP:0012726	Episodic hypokalemia
HP:0003752	Episodic flaccid weakness
HP:0004303	Abnormality of muscle fibers
